sample	Subset
P10074.589...602	G5
P10276.362...373	G5
P10827.75...84	G5
P10828.200...201	G5
P11161.359...379	G5
P14651.189...196	G5
P14652.67...81	G5
P14866.1...26	G5
P14866.294...309	G5
P16383.67...84	G5
P17017.54...63	G5
P17017.107...128	G5
P17023.215...245	G5
P17031.122...138	G5
P17096.55...61	G5
P17509.170...185	G5
P17542.195...213	G5
P17844.5...14	G5
P18615.187...200	G5
P19484.245...261	G5
P19532.353...373	G5
P19544.425...435	G5
P20719.196...202	G5
P21127.152...177	G5
P23246.3...35	G5
P23443.1...18	G5
P23497.440...458	G5
P23759.263...282	G5
P23760.267...280	G5
P24928.465...476	G5
P25789.1...20	G5
P26358.202...223	G5
P26368.21...43	G5
P27540.265...271	G5
P28340.5...32	G5
P28698.425...451	G5
P28702.256...265	G5
P29372.16...42	G5
P29375.263...283	G5
P30291.253...259	G5
P31268.120...143	G5
P31270.211...226	G5
P32242.10...48	G5
P32243.20...50	G5
P33316.94...120	G5
P33991.28...37	G5
P35226.92...105	G5
P35398.121...143	G5
P35453.304...327	G5
P36405.92...99	G5
P37231.160...168	G5
P37231.193...214	G5
P37275.1...25	G5
P37275.210...235	G5
P38919.164...177	G5
P41002.18...44	G5
P41162.89...98	G5
P41235.83...93	G5
P41743.344...350	G5
P43243.148...166	G5
P43699.153...172	G5
P47974.212...227	G5
P48378.292...306	G5
P48742.1...23	G5
P49005.56...69	G5
P49450.1...22	G5
P49711.643...662	G5
P49716.194...205	G5
P49736.17...35	G5
P49756.310...333	G5
P49756.357...394	G5
P49756.407...413	G5
P49760.11...43	G5
P49760.109...137	G5
P49761.173...227	G5
P49761.235...256	G5
P49761.261...292	G5
P50458.306...328	G5
P50607.53...66	G5
P51449.55...105	G5
P51784.709...727	G5
P51825.21...23	G5
P51991.7...31	G5
P51991.64...82	G5
P52736.423...431	G5
P52736.523...533	G5
P52739.429...445	G5
P52756.2...38	G5
P52824.25...36	G5
P52952.133...150	G5
P52954.10...26	G5
P52954.222...232	G5
P53539.176...182	G5
P53567.63...75	G5
P54821.135...158	G5
P54845.170...177	G5
P55072.352...365	G5
P55318.148...167	G5
P55771.26...43	G5
P56182.391...397	G5
P56279.31...65	G5
P56693.105...133	G5
P56915.150...171	G5
P57086.165...172	G5
P57772.61...72	G5
P58012.139...160	G5
P59817.436...453	G5
P59998.31...33	G5
P61160.346...356	G5
P61328.16...42	G5
P61580.16...40	G5
P61581.16...40	G5
P61582.16...40	G5
P61583.18...40	G5
P62995.44...70	G5
P62995.95...114	G5
P62995.239...263	G5
P62995.268...286	G5
P63165.50...74	G5
P63244.98...108	G5
P67809.181...197	G5
P67809.276...297	G5
P78317.60...92	G5
P83369.67...100	G5
P83369.125...152	G5
P84103.78...142	G5
P84243.118...133	G5
P98175.81...95	G5
P98177.254...259	G5
Q00532.68...102	G5
Q00653.153...170	G5
Q01081.201...228	G5
Q01130.117...141	G5
Q01130.149...191	G5
Q01167.349...367	G5
Q01664.53...74	G5
Q01804.56...66	G5
Q01970.472...488	G5
Q02040.124...126	G5
Q02086.500...513	G5
Q02086.540...558	G5
Q02241.333...349	G5
Q02241.904...923	G5
Q02297.283...289	G5
Q02386.212...230	G5
Q02575.57...84	G5
Q03828.190...197	G5
Q05066.57...79	G5
Q05215.31...36	G5
Q05215.87...107	G5
Q05516.439...447	G5
Q05519.247...269	G5
Q05519.281...310	G5
Q05923.25...54	G5
Q06889.292...312	G5
Q06945.61...78	G5
Q07955.212...217	G5
Q08170.180...207	G5
Q08170.305...322	G5
Q08170.454...493	G5
Q09161.666...687	G5
Q0VGE8.528...534	G5
Q10571.449...469	G5
Q12766.224...248	G5
Q12778.251...264	G5
Q12872.798...827	G5
Q12905.1...24	G5
Q13045.473...487	G5
Q13105.621...626	G5
Q13129.31...44	G5
Q13131.127...159	G5
Q13202.452...472	G5
Q13243.90...103	G5
Q13243.180...202	G5
Q13243.211...237	G5
Q13243.255...272	G5
Q13247.190...220	G5
Q13247.289...340	G5
Q13285.70...88	G5
Q13330.427...446	G5
Q13330.636...658	G5
Q13351.266...270	G5
Q13351.332...348	G5
Q13398.472...482	G5
Q13415.224...244	G5
Q13427.335...357	G5
Q13427.566...587	G5
Q13427.597...624	G5
Q13428.1...13	G5
Q13461.51...75	G5
Q13490.233...244	G5
Q13523.339...353	G5
Q13523.372...388	G5
Q13523.404...426	G5
Q13523.446...454	G5
Q13523.458...531	G5
Q13547.8...38	G5
Q13568.13...39	G5
Q13595.51...74	G5
Q13595.258...282	G5
Q13895.36...68	G5
Q14137.376...395	G5
Q14153.103...116	G5
Q14493.23...44	G5
Q14494.724...727	G5
Q14526.546...564	G5
Q14562.169...196	G5
Q14562.204...228	G5
Q14584.28...34	G5
Q14678.325...346	G5
Q14683.1119...1128	G5
Q14739.82...91	G5
Q14807.228...237	G5
Q14966.539...547	G5
Q14974.87...99	G5
Q15047.577...608	G5
Q15047.784...805	G5
Q15287.273...298	G5
Q15415.99...117	G5
Q15424.728...744	G5
Q15554.14...30	G5
Q15572.83...108	G5
Q15599.30...32	G5
Q15653.152...168	G5
Q15672.25...44	G5
Q15696.429...480	G5
Q15699.173...198	G5
Q15784.129...141	G5
Q15906.148...166	G5
Q16254.52...71	G5
Q16533.279...298	G5
Q16560.191...206	G5
Q16629.82...100	G5
Q16629.119...146	G5
Q16629.196...230	G5
Q16630.496...521	G5
Q16630.529...551	G5
Q1KMD3.10...24	G5
Q1ZZU3.25...48	G5
Q2M1V0.127...141	G5
Q2M218.202...212	G5
Q2QGD7.349...357	G5
Q2TAK8.298...316	G5
Q32MQ0.706...721	G5
Q33E94.431...444	G5
Q3C1V8.159...162	G5
Q3KNW1.19...25	G5
Q3KP22.99...120	G5
Q3SY89.149...166	G5
Q49MI3.1...21	G5
Q52LJ0.220...229	G5
Q53F19.91...99	G5
Q53GS9.24...48	G5
Q53H80.9...39	G5
Q58WW2.306...325	G5
Q58WW2.355...385	G5
Q5CZA5.218...228	G5
Q5H9S7.3...12	G5
Q5HYK9.75...90	G5
Q5JT82.302...342	G5
Q5JTV8.116...131	G5
Q5JUK2.56...83	G5
Q5M775.1...27	G5
Q5M9Q1.13...39	G5
Q5RKV6.110...114	G5
Q5SQQ9.95...111	G5
Q5SV97.626...640	G5
Q5SXM2.503...521	G5
Q5T0F9.209...225	G5
Q5T0F9.512...521	G5
Q5T200.828...846	G5
Q5T230.149...174	G5
Q5T619.295...313	G5
Q5T619.377...400	G5
Q5T8A7.344...361	G5
Q5TA50.90...98	G5
Q5THR3.4...40	G5
Q5TKA1.60...66	G5
Q5VTL8.325...353	G5
Q5VWQ0.76...102	G5
Q5VWQ0.110...134	G5
Q5VZB9.116...138	G5
Q5XKR4.96...121	G5
Q63HK3.187...198	G5
Q64ET8.145...170	G5
Q66PJ3.181...208	G5
Q68DI1.284...294	G5
Q69YH5.201...206	G5
Q6EMB2.551...564	G5
Q6IQ20.19...38	G5
Q6MZT1.9...24	G5
Q6NSI3.272...276	G5
Q6NSJ0.1...23	G5
Q6NSZ9.518...538	G5
Q6NT76.13...37	G5
Q6NT89.177...179	G5
Q6NTE8.144...168	G5
Q6NUN9.582...588	G5
Q6NWY9.729...743	G5
Q6NXT2.118...131	G5
Q6P0N0.1086...1097	G5
Q6P2D0.388...404	G5
Q6P4R8.168...180	G5
Q6P5Z2.532...555	G5
Q6PID8.61...90	G5
Q6PIV2.114...120	G5
Q6PJG2.457...463	G5
Q6PJG2.508...534	G5
Q6PL18.358...391	G5
Q6RFH8.10...41	G5
Q6RFH8.65...94	G5
Q6RFH8.131...156	G5
Q6UN15.471...488	G5
Q6W2J9.1209...1233	G5
Q6W2J9.1392...1410	G5
Q6X4W1.127...136	G5
Q6XYB7.127...152	G5
Q6ZMY9.440...461	G5
Q6ZN11.84...98	G5
Q6ZN30.485...494	G5
Q6ZN30.634...638	G5
Q6ZN55.286...308	G5
Q70CQ1.190...202	G5
Q719H9.115...138	G5
Q71F23.1...23	G5
Q75N03.178...194	G5
Q75WM6.182...205	G5
Q7KZF4.319...330	G5
Q7L014.18...47	G5
Q7L014.55...101	G5
Q7L3S4.65...80	G5
Q7L3S4.229...267	G5
Q7L7L0.80...103	G5
Q7RTS1.81...97	G5
Q7RTS3.150...167	G5
Q7RTS3.171...188	G5
Q7RTU1.24...50	G5
Q7RTU4.54...88	G5
Q7RTV3.147...166	G5
Q7Z2E3.21...38	G5
Q7Z353.487...505	G5
Q7Z3H4.88...98	G5
Q7Z3Z2.94...102	G5
Q7Z401.88...103	G5
Q7Z4V5.330...333	G5
Q7Z589.193...214	G5
Q7Z5J4.1158...1169	G5
Q7Z5J4.1579...1602	G5
Q7Z5L9.56...77	G5
Q7Z628.15...30	G5
Q7Z628.141...155	G5
Q7Z7K2.431...471	G5
Q7Z7K2.489...508	G5
Q86TC9.31...34	G5
Q86U06.62...91	G5
Q86U06.115...126	G5
Q86U44.19...29	G5
Q86U86.1...20	G5
Q86U86.28...49	G5
Q86UD0.8...15	G5
Q86US8.249...263	G5
Q86V48.400...426	G5
Q86V81.1...38	G5
Q86VM9.405...450	G5
Q86VM9.535...555	G5
Q86VM9.836...857	G5
Q86W42.170...181	G5
Q86W56.33...53	G5
Q86X51.142...160	G5
Q86XN6.447...459	G5
Q86Y01.156...180	G5
Q86Y97.325...345	G5
Q8IUE0.106...116	G5
Q8IUE1.101...120	G5
Q8IUM7.140...153	G5
Q8IUX7.250...266	G5
Q8IWV8.134...148	G5
Q8IX01.1069...1078	G5
Q8IX07.592...625	G5
Q8IX07.741...761	G5
Q8IY22.66...69	G5
Q8IY37.316...336	G5
Q8IY67.53...75	G5
Q8IYA7.71...81	G5
Q8IYA7.113...136	G5
Q8IYB3.172...205	G5
Q8IYB3.275...302	G5
Q8IYB3.340...372	G5
Q8IYB3.395...400	G5
Q8IYB3.518...584	G5
Q8IYB3.655...696	G5
Q8IZD2.661...683	G5
Q8IZL2.47...72	G5
Q8IZM8.30...41	G5
Q8N196.249...264	G5
Q8N1G1.30...39	G5
Q8N2M8.424...439	G5
Q8N2M8.462...486	G5
Q8N2M8.664...669	G5
Q8N2R0.289...311	G5
Q8N328.198...215	G5
Q8N393.303...319	G5
Q8N4J0.5...9	G5
Q8N5F7.20...47	G5
Q8N5F7.75...90	G5
Q8N684.167...188	G5
Q8N693.129...156	G5
Q8N693.182...207	G5
Q8N7U7.7...35	G5
Q8N8A6.43...80	G5
Q8N8D1.241...264	G5
Q8N8Z8.433...446	G5
Q8N9B5.48...67	G5
Q8N9U0.140...158	G5
Q8NA31.668...673	G5
Q8NAF0.15...39	G5
Q8NAF0.392...403	G5
Q8NAP3.467...487	G5
Q8NAV1.245...260	G5
Q8NAV1.273...301	G5
Q8NB15.160...179	G5
Q8NBB4.346...379	G5
Q8NBT2.5...38	G5
Q8NBV4.3...30	G5
Q8NC51.179...192	G5
Q8NCD3.675...693	G5
Q8NCF5.3...33	G5
Q8NCF5.103...124	G5
Q8ND90.194...213	G5
Q8NDT2.12...37	G5
Q8NDX5.833...843	G5
Q8NDY6.71...102	G5
Q8NEK5.298...301	G5
Q8NEP9.183...201	G5
Q8NG57.149...166	G5
Q8NG66.25...35	G5
Q8NG66.149...161	G5
Q8NHM5.607...624	G5
Q8TA86.20...47	G5
Q8TAD8.7...21	G5
Q8TAD8.118...151	G5
Q8TAK6.110...128	G5
Q8TAT5.141...151	G5
Q8TAW3.19...43	G5
Q8TBE0.577...599	G5
Q8TBZ6.86...105	G5
Q8TD08.284...292	G5
Q8TDD1.598...611	G5
Q8TDD1.654...676	G5
Q8TDI0.534...545	G5
Q8TDN4.51...74	G5
Q8TDN4.284...292	G5
Q8TDR2.61...71	G5
Q8TDR2.86...107	G5
Q8TE12.38...47	G5
Q8TEK3.100...108	G5
Q8TF01.596...657	G5
Q8TF50.535...555	G5
Q8TF76.76...91	G5
Q8WTP8.208...215	G5
Q8WUA2.441...456	G5
Q8WUQ7.12...53	G5
Q8WUQ7.92...127	G5
Q8WV24.8...22	G5
Q8WVK2.7...39	G5
Q8WWQ0.1308...1321	G5
Q8WWQ0.1439...1459	G5
Q8WXA9.429...437	G5
Q8WXF0.123...134	G5
Q8WXF8.98...122	G5
Q8WXF8.133...168	G5
Q8WXF8.171...187	G5
Q8WXX7.12...36	G5
Q92481.300...305	G5
Q92585.17...44	G5
Q92618.530...560	G5
Q92620.166...177	G5
Q92753.39...88	G5
Q92766.693...698	G5
Q92766.766...786	G5
Q92771.326...331	G5
Q92784.164...189	G5
Q92800.353...375	G5
Q92841.427...441	G5
Q92886.55...89	G5
Q92915.14...36	G5
Q92979.19...44	G5
Q93075.21...36	G5
Q93075.726...738	G5
Q93077.79...103	G5
Q969H0.1...27	G5
Q969H0.220...234	G5
Q969H6.1...27	G5
Q969X6.1...22	G5
Q96A61.191...194	G5
Q96AJ1.4...25	G5
Q96C55.25...71	G5
Q96CK0.44...46	G5
Q96CS4.323...346	G5
Q96CS4.404...428	G5
Q96DN6.376...391	G5
Q96DU7.18...38	G5
Q96EB6.23...51	G5
Q96EG3.27...35	G5
Q96EG3.224...250	G5
Q96EG3.318...343	G5
Q96EP5.71...79	G5
Q96GM8.336...354	G5
Q96GX5.697...710	G5
Q96H86.234...246	G5
Q96HA7.849...865	G5
Q96I25.112...122	G5
Q96IS3.68...94	G5
Q96IT1.410...420	G5
Q96IZ7.1...33	G5
Q96IZ7.59...95	G5
Q96IZ7.104...143	G5
Q96JM7.213...226	G5
Q96JP5.68...96	G5
Q96K62.475...508	G5
Q96KQ7.227...236	G5
Q96LT7.325...336	G5
Q96LW7.88...98	G5
Q96MB7.49...67	G5
Q96MT3.676...689	G5
Q96MU7.304...314	G5
Q96MU7.676...705	G5
Q96N38.514...527	G5
Q96NJ3.68...83	G5
Q96NJ3.323...330	G5
Q96NU1.8...35	G5
Q96NX9.158...170	G5
Q96NY9.33...47	G5
Q96PT3.83...108	G5
Q96PT3.170...182	G5
Q96PT4.84...108	G5
Q96PT4.171...181	G5
Q96Q83.1...17	G5
Q96QD9.84...101	G5
Q96QD9.214...229	G5
Q96QE3.208...214	G5
Q96QU8.297...307	G5
Q96RY5.83...108	G5
Q96S65.78...83	G5
Q96S94.371...400	G5
Q96S94.403...412	G5
Q96S94.496...511	G5
Q96SQ7.207...215	G5
Q96SZ4.453...490	G5
Q96SZ4.594...646	G5
Q96SZ4.679...687	G5
Q96SZ4.704...725	G5
Q96T23.1079...1102	G5
Q96T88.1...21	G5
Q96TC7.332...342	G5
Q99453.138...161	G5
Q99590.859...860	G5
Q99590.880...897	G5
Q99687.3...12	G5
Q99728.4...18	G5
Q99729.233...253	G5
Q99811.142...166	G5
Q99929.31...55	G5
Q9BQ52.28...38	G5
Q9BQ95.60...65	G5
Q9BQW3.242...266	G5
Q9BQY4.183...194	G5
Q9BRD0.220...232	G5
Q9BRD0.249...266	G5
Q9BRD0.391...414	G5
Q9BRK3.53...76	G5
Q9BRL6.122...148	G5
Q9BRL6.241...265	G5
Q9BSF8.56...76	G5
Q9BT49.121...133	G5
Q9BTA9.2...26	G5
Q9BU61.26...49	G5
Q9BUJ2.5...24	G5
Q9BUJ2.247...258	G5
Q9BUJ2.403...414	G5
Q9BUL5.384...398	G5
Q9BUQ8.50...77	G5
Q9BV38.249...259	G5
Q9BV57.159...169	G5
Q9BV79.3...16	G5
Q9BWE0.86...101	G5
Q9BWE0.250...266	G5
Q9BWH6.73...82	G5
Q9BWH6.333...354	G5
Q9BWN1.23...46	G5
Q9BWT1.154...162	G5
Q9BWW7.256...271	G5
Q9BX26.502...525	G5
Q9BXP5.28...35	G5
Q9BXP5.63...92	G5
Q9BXW9.350...355	G5
Q9BXY8.50...75	G5
Q9BY12.684...689	G5
Q9BY41.354...362	G5
Q9BYE0.18...40	G5
Q9BYN7.576...586	G5
Q9BYU1.94...103	G5
Q9BZE0.21...42	G5
Q9BZE3.229...231	G5
Q9C009.206...235	G5
Q9C086.217...227	G5
Q9C0J8.1230...1241	G5
Q9GZU2.181...204	G5
Q9GZY0.82...105	G5
Q9H0H0.314...332	G5
Q9H160.154...164	G5
Q9H175.180...194	G5
Q9H1I8.731...745	G5
Q9H211.40...66	G5
Q9H2G4.184...208	G5
Q9H2Z4.184...204	G5
Q9H307.61...78	G5
Q9H307.564...585	G5
Q9H307.692...701	G5
Q9H4D5.28...49	G5
Q9H4L4.18...48	G5
Q9H4Q4.256...279	G5
Q9H4Q4.308...327	G5
Q9H4W6.242...258	G5
Q9H4Z2.61...65	G5
Q9H4Z2.350...370	G5
Q9H5P4.771...793	G5
Q9H5V9.38...57	G5
Q9H6R0.1...24	G5
Q9H6W3.9...34	G5
Q9H7B4.94...103	G5
Q9H7L9.193...206	G5
Q9H7N4.566...619	G5
Q9H7X3.275...311	G5
Q9H825.20...34	G5
Q9H9D4.434...450	G5
Q9H9L4.222...229	G5
Q9H9P5.50...75	G5
Q9H9Y2.168...176	G5
Q9HAK2.241...253	G5
Q9HB58.516...520	G5
Q9HBH7.48...73	G5
Q9HBZ2.228...264	G5
Q9HCE1.249...271	G5
Q9HCI5.1...27	G5
Q9HCS7.114...137	G5
Q9NP08.253...258	G5
Q9NP87.1...20	G5
Q9NPC8.175...196	G5
Q9NQ55.1...27	G5
Q9NQ69.305...327	G5
Q9NQR1.27...37	G5
Q9NQV6.393...399	G5
Q9NQV7.666...685	G5
Q9NQW6.23...48	G5
Q9NR30.256...275	G5
Q9NRC8.63...72	G5
Q9NRE2.1...21	G5
Q9NRR6.84...109	G5
Q9NRY4.3...14	G5
Q9NS56.22...48	G5
Q9NS56.588...609	G5
Q9NS56.669...697	G5
Q9NS73.302...306	G5
Q9NTI7.141...157	G5
Q9NTI7.262...272	G5
Q9NTX7.156...173	G5
Q9NTZ6.84...91	G5
Q9NUL3.13...34	G5
Q9NUQ6.431...450	G5
Q9NV06.7...32	G5
Q9NV06.306...321	G5
Q9NVN8.274...285	G5
Q9NW07.152...171	G5
Q9NW07.371...377	G5
Q9NXX6.9...40	G5
Q9NYB0.24...48	G5
Q9NYF8.21...50	G5
Q9NYF8.106...133	G5
Q9NYF8.690...700	G5
Q9NYF8.869...877	G5
Q9NZI8.82...96	G5
Q9NZM5.25...52	G5
Q9NZQ3.185...196	G5
Q9NZV7.53...76	G5
Q9P0T4.91...104	G5
Q9P0T4.161...181	G5
Q9P0U4.227...236	G5
Q9P1U0.69...106	G5
Q9P1Z0.691...705	G5
Q9P286.285...294	G5
Q9P287.1...23	G5
Q9P2N6.63...68	G5
Q9P2T0.199...217	G5
Q9P2Y4.51...74	G5
Q9UBB5.59...95	G5
Q9UBC1.22...45	G5
Q9UBE0.24...36	G5
Q9UBN7.7...34	G5
Q9UBP5.61...67	G5
Q9UBP6.13...41	G5
Q9UBX2.10...41	G5
Q9UBX2.65...94	G5
Q9UBX2.131...157	G5
Q9UBZ9.1...17	G5
Q9UDV6.3...26	G5
Q9UDV6.440...451	G5
Q9UDY2.1...22	G5
Q9UDY2.183...197	G5
Q9UDY2.216...252	G5
Q9UDY2.823...835	G5
Q9UF56.7...37	G5
Q9UIS9.211...217	G5
Q9UJA3.9...41	G5
Q9UJQ4.920...939	G5
Q9UJV8.1...26	G5
Q9UJW3.156...164	G5
Q9UK10.188...201	G5
Q9UK39.243...259	G5
Q9UK53.285...312	G5
Q9UK58.387...413	G5
Q9UK76.1...24	G5
Q9UK80.314...330	G5
Q9UKD1.349...367	G5
Q9UKM9.143...156	G5
Q9UKV3.1...25	G5
Q9UKV3.639...656	G5
Q9UKV3.1312...1341	G5
Q9UKV8.67...69	G5
Q9UKX7.45...52	G5
Q9UKY1.745...759	G5
Q9UKY1.821...826	G5
Q9UL03.660...672	G5
Q9UL17.492...512	G5
Q9UL41.190...214	G5
Q9UL49.342...360	G5
Q9UL49.411...423	G5
Q9UL59.25...39	G5
Q9ULW3.167...170	G5
Q9ULW3.223...243	G5
Q9ULZ2.36...40	G5
Q9UMR3.151...165	G5
Q9UNH5.406...424	G5
Q9UNQ2.149...168	G5
Q9UPN6.412...418	G5
Q9UPS6.1735...1749	G5
Q9UQ88.137...167	G5
Q9Y242.262...281	G5
Q9Y2V3.185...195	G5
Q9Y2W1.3...52	G5
Q9Y2W1.126...162	G5
Q9Y2W1.774...781	G5
Q9Y2Y9.188...196	G5
Q9Y330.412...422	G5
Q9Y383.263...293	G5
Q9Y383.316...341	G5
Q9Y388.293...319	G5
Q9Y3C1.24...45	G5
Q9Y3L3.6...22	G5
Q9Y3Y2.19...56	G5
Q9Y3Y2.195...211	G5
Q9Y3Z3.1...25	G5
Q9Y468.681...691	G5
Q9Y483.476...495	G5
Q9Y4E8.525...546	G5
Q9Y4X4.303...322	G5
Q9Y534.41...72	G5
Q9Y5A7.7...20	G5
Q9Y5J3.48...75	G5
Q9Y5P8.22...39	G5
Q9Y5Q8.91...96	G5
Q9Y5R5.139...147	G5
Q9Y5V3.249...270	G5
Q9Y5W3.315...349	G5
Q9Y675.20...44	G5
Q9Y692.371...395	G5
Q9Y6A4.98...119	G5
Q9Y6H1.7...24	G5
Q9Y6K1.597...613	G5
Q9Y6K5.85...105	G5
Q9Y6K5.285...294	G5
Q9Y6X0.527...532	G5
A0AVK6.5...34	G6
A0PJY2.313...336	G6
A0PJY2.354...378	G6
A2RRD8.212...262	G6
A2RRD8.274...318	G6
A2RRD8.386...439	G6
A2RRD8.443...480	G6
A6NDX5.318...346	G6
A6NDX5.496...522	G6
A6NDX5.635...663	G6
A6NGD5.398...449	G6
A6NHJ4.1...25	G6
A6NHJ4.364...391	G6
A6NHJ4.441...468	G6
A6NHJ4.480...531	G6
A6NHJ4.549...577	G6
A6NJL1.431...467	G6
A6NK53.472...484	G6
A6NK53.503...528	G6
A6NK53.587...636	G6
A6NK75.186...208	G6
A6NK75.233...256	G6
A6NK75.270...287	G6
A6NK75.296...339	G6
A6NK75.353...388	G6
A6NK75.402...443	G6
A6NK75.461...485	G6
A6NK75.494...509	G6
A6NK75.514...542	G6
A6NM28.211...255	G6
A6NM28.266...292	G6
A6NM28.340...364	G6
A6NN14.288...314	G6
A6NN14.317...342	G6
A6NN14.375...420	G6
A6NN14.435...483	G6
A6NN14.495...535	G6
A6NN14.542...583	G6
A6NN14.598...646	G6
A6NN14.651...687	G6
A6NN14.703...730	G6
A6NN14.741...773	G6
A6NN14.800...810	G6
A6NN14.852...888	G6
A6NN14.909...930	G6
A6NN14.938...959	G6
A6NN14.962...1002	G6
A6NN14.1051...1075	G6
A6NN14.1102...1122	G6
A6NN14.1125...1150	G6
A6NN14.1158...1205	G6
A6NNF4.181...202	G6
A6NNF4.258...292	G6
A6NNF4.313...351	G6
A6NNF4.367...408	G6
A6NNF4.429...453	G6
A6NNF4.465...488	G6
A6NNF4.509...554	G6
A6NNF4.566...619	G6
A6NNF4.623...665	G6
A6NNF4.683...709	G6
A6NP11.200...230	G6
A6NP11.243...279	G6
A6NP11.300...345	G6
A6NP11.355...389	G6
A6NP11.402...427	G6
A6NP11.437...471	G6
A8MQ14.160...172	G6
A8MQ14.203...236	G6
A8MQ14.321...350	G6
A8MQ14.358...434	G6
A8MQ14.441...473	G6
A8MQ14.484...518	G6
A8MQ14.525...554	G6
A8MQ14.562...598	G6
A8MQ14.668...735	G6
A8MQ14.750...778	G6
A8MQ14.789...822	G6
A8MQ14.841...891	G6
A8MQ14.898...934	G6
A8MQ14.954...1000	G6
A8MQ14.1017...1047	G6
A8MT65.371...406	G6
A8MT65.425...451	G6
A8MT65.486...523	G6
A8MTY0.214...241	G6
A8MTY0.358...388	G6
A8MTY0.398...433	G6
A8MTY0.452...480	G6
A8MTY0.505...523	G6
A8MTY0.530...561	G6
A8MTY0.587...605	G6
A8MUV8.228...247	G6
A8MUV8.342...363	G6
A8MUV8.370...392	G6
A8MUV8.398...440	G6
A8MUV8.453...479	G6
A8MVS1.239...263	G6
A8MWA4.209...234	G6
A8MWA4.248...272	G6
A8MXY4.260...285	G6
A8MXY4.289...307	G6
A8MXY4.318...361	G6
A8MXY4.391...436	G6
A8MXY4.466...512	G6
A8MXY4.532...558	G6
A8MXY4.569...580	G6
A8MXY4.602...647	G6
A8MXY4.652...691	G6
A8MXY4.702...732	G6
A8MXY4.754...777	G6
B1APH4.334...370	G6
B2RPK0.20...39	G6
B2RPK0.89...116	G6
B2RXF5.345...372	G6
B4DU55.208...236	G6
B4DU55.255...287	G6
B4DU55.293...328	G6
B4DU55.339...378	G6
B4DU55.394...422	G6
B4DU55.432...468	G6
B4DU55.488...534	G6
B4DU55.541...562	G6
B4DX44.203...230	G6
B4DX44.259...287	G6
B4DX44.321...338	G6
B4DX44.347...388	G6
B4DX44.391...404	G6
B4DXR9.116...132	G6
B4DXR9.266...284	G6
B4DXR9.303...329	G6
B4DXR9.337...353	G6
B4DXR9.363...412	G6
B4DXR9.418...455	G6
B4DXR9.532...555	G6
C9JN71.126...155	G6
C9JN71.180...208	G6
C9JN71.247...295	G6
C9JN71.311...340	G6
C9JN71.358...389	G6
C9JN71.399...435	G6
C9JN71.441...461	G6
C9JN71.471...505	G6
E7ETH6.281...328	G6
E7ETH6.340...369	G6
O00308.30...55	G6
O00567.553...580	G6
O14628.429...443	G6
O14628.463...491	G6
O14628.526...573	G6
O14628.588...624	G6
O14709.425...464	G6
O14709.487...510	G6
O14709.558...584	G6
O14709.601...647	G6
O14709.654...689	G6
O14709.713...753	G6
O14709.764...797	G6
O14709.812...821	G6
O14709.838...865	G6
O14709.879...911	G6
O14709.923...962	G6
O14733.376...386	G6
O14753.205...219	G6
O14771.366...393	G6
O14901.412...428	G6
O14978.433...468	G6
O14978.484...528	G6
O14978.587...630	G6
O15016.1...20	G6
O15060.612...640	G6
O15090.147...169	G6
O15446.281...306	G6
O15446.456...481	G6
O15525.1...25	G6
O15530.67...98	G6
O15535.313...342	G6
O43167.324...350	G6
O43167.406...420	G6
O43172.25...41	G6
O43296.202...244	G6
O43296.264...298	G6
O43296.339...374	G6
O43296.380...415	G6
O43296.435...470	G6
O43296.493...521	G6
O43296.539...564	G6
O43309.405...460	G6
O43309.475...511	G6
O43309.520...564	G6
O43313.156...179	G6
O43345.229...243	G6
O43345.255...285	G6
O43345.345...362	G6
O43345.428...465	G6
O43345.502...540	G6
O43345.585...625	G6
O43345.692...712	G6
O43345.719...748	G6
O43345.799...826	G6
O43345.836...868	G6
O43345.887...905	G6
O43345.930...972	G6
O43345.1094...1131	G6
O43345.1143...1178	G6
O43345.1223...1239	G6
O43345.1254...1280	G6
O43361.303...333	G6
O43361.390...440	G6
O43361.627...652	G6
O43829.272...298	G6
O60216.357...375	G6
O60231.96...136	G6
O60304.327...341	G6
O60315.242...289	G6
O60315.306...328	G6
O60481.331...369	G6
O60765.246...280	G6
O60765.300...331	G6
O60765.361...395	G6
O60765.443...477	G6
O60765.496...525	G6
O60765.544...570	G6
O75123.203...251	G6
O75123.274...299	G6
O75123.346...374	G6
O75123.395...417	G6
O75123.443...484	G6
O75132.133...153	G6
O75151.35...74	G6
O75290.163...196	G6
O75290.252...313	G6
O75290.324...371	G6
O75290.461...507	G6
O75290.520...544	G6
O75290.581...624	G6
O75346.184...208	G6
O75346.232...278	G6
O75346.287...333	G6
O75346.341...376	G6
O75346.390...435	G6
O75362.221...240	G6
O75362.486...503	G6
O75373.206...240	G6
O75373.259...304	G6
O75373.312...349	G6
O75373.368...413	G6
O75373.444...519	G6
O75437.209...230	G6
O75437.290...313	G6
O75437.322...357	G6
O75437.434...469	G6
O75437.483...510	G6
O75437.521...566	G6
O75437.574...623	G6
O75467.379...424	G6
O75626.581...610	G6
O75626.635...670	G6
O75820.154...191	G6
O75820.254...277	G6
O75820.330...407	G6
O75820.459...482	G6
O75820.539...552	G6
O75840.229...253	G6
O75840.272...295	G6
O75943.141...153	G6
